,pairwise_pearson,predicted_score,sentence1,sentence2
684,0.5346756995544725,3.8368798792362213,"Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.",lay down a knife horizontaly on the cloves and hit it.
685,0.26280719936355657,3.1564830243587494,"I managed to find this recipe, I think this is where I got the idea.","I've only made a couple of bbq sauces, but they've always come out really well."
686,0.6387103087710749,4.0968941152095795,I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,"In my experience, fresh garlic is great for when you want texture, or to slow down the flavour infusion."
687,0.4715019815446774,3.6788226664066315,I grill salmon that I get with the skin on.,Salmon is a great choice and it's readily available pretty much everywhere.
688,0.5224217481189996,3.8061106204986572,"The recipe I work from has you put the meat in the freezer, then pan sear it.","Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface."
689,0.23767936756328173,3.0941524356603622,"They don't taste identical at all, and even more important, they don't smell the same.",Black pepper and white pepper are differing preparations of the fruit of the Piper nigrum plant.
690,0.6287974764009125,4.072008579969406,This depends on the shelf life of the cultivar of tomato you purchased.,"Tomatoes will last longer if kept in the fridge, but I actually recommend against keeping them there."
691,0.3105844965823133,3.2750744372606277,Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need.,There are basically two types of cakes: butter and sponge (or Génoise).
692,0.15407211614452698,2.8851785510778427,A common one is haddock and is in season pretty much year round.,"White fish are, as a rule, more delicately flavored than darker fleshed fish."
693,0.2565715354306896,3.1417693197727203,Good cheddar has little chunks of calcium lactate on/in it - could it be that?,"I have two suspicions: One, you're undercooking your roux, the flour and butter mixture, and not fully incorporating the flour."
694,0.6107971033085968,4.0271638333797455,"Copper can be useful for certain tasks due to the its metallic properties (heats quickly, distributes heat evenly, etc.","Probably subjective, but ... Good clad stainless steel will give you much better cooking performance per dollar than copper."
695,0.35385532731391806,3.384660631418228,"She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance.",The first have covers both been more responsible and told you in that sentence.
696,0.727686841259183,4.319247901439667,In some cases the implication could even be that Tom does not love her.,There is no implication about Tom whatsoever in such a sentence.
697,0.6547700976896192,4.136260449886322,I agree with others (and yourself) in that I have never heard this phrase in English.,I have never heard or seen the phrase you mention.
698,0.18678121100181372,2.9677078872919083,"The assertion is false, at least as you've restated it here.","I had mainly been is fine, in the context you're using it."
699,0.7380969551010647,4.345285892486572,I'd suggest you look to the constructions of the native language(s) of your students.,"As bikeboy389 said, you can learn a lot by looking at students' native languages."
700,0.738719030956337,4.347114861011505,"I see some references to status as uncountable as well, but that doesn't make much sense to me.","There are some cases ""status"" may be accounted of countable."
701,0.6138777523439027,4.034900814294815,"If I understand you correctly, you are looking for a hypernym of inclusion and exclusion.",Inclusion is the act of including and exclusion is the act of excluding.
702,0.24225141797804062,3.106110654771328,"Firstly, you should be aware that there are two different kinds of dashes: the en dash and the em dash.","Semicolon is used to join sentences that can stand alone, but are joined to emphasize their relationship."
703,0.750566154427339,4.3761903047561646,"Pardon the brevity of this answer, but I would say ""named"" is preferred within the context of your example.","Named is preferred in your example, since you are formally giving a name to your method."
704,0.6712461401737964,4.177862107753754,"In standard English, I think ""don't got"" has the same register as ""ain't"".",I'd say the expression I don't got... is generally rare in spoken AmE.
705,0.31523976279652033,3.2880716025829315,"The ""more posh"" words are usually Latin (occasionally Greek) in origin.","As Shinto pointed out, vulgar words exist in every language."
706,-0.010798522546603379,2.47344724368304,"I'm American, and I've never heard the bathroom referred to as St. John's.","In situations like these, I tend to lengthen out the phrase."
707,0.5143670224007098,3.7856507301330566,The room used for defecation is almost always referred to by euphemism.,"I'm English, and would probably use 'toilet' most of the time, and always in the context of a private home."
708,0.4836063876731845,3.7090428173542023,I can only think of context using insofar as or insofar that.,The form insofar is American English; the standard form in British and other English is 'in so far'.
709,0.812829309404477,4.531150311231613,"As others have said, ""ten of six"", though not used in many English speaking areas, would be understood as 5:50.",Ten of six probably means 5:50 but I have not heard it before.
710,0.5751079012956092,3.9377759397029877,"Certainly many usage guides have advised against use of this ""singular they"" on various ""logical"" grounds.","Second one  (for writing purpose), if I believe the ""THEY/THEIR (SINGULAR)"" article."
711,0.36366697822590877,3.408936783671379,"This may be overly obvious, but in American English, saying ""you're welcome"" is certainly polite and standard.","I'm not sure how ""Not at all"" sounds in response to ""thank you""."
712,0.7473061241080674,4.368252009153366,"Back in the day, ""cable"" was used to describe communications sent abroad.","The word ""cable"" has its origins in the days of the telegraph."
713,0.26540774665420863,3.162066787481308,Those expressions could have slightly different meanings especially when talking about finance.,I suspect the phrase originated in the habit of drawing the internet as a cloud shape on network diagrams.
714,0.7526020630157976,4.381516128778458,"In the United States, jails are operated by cities and counties (or equivalent).","Jail is a municipal level, prison is on a state/federal/provincial/territory level."
715,0.5152251469500762,3.7880758941173553,"Yes, your sentence will be clearer if you write the actual word instead of the slash.","Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”."
716,0.5542757855864915,3.885732591152191,"If you understand yourself and your enemy, you will be far more likely to win any battle.",Another meaning behind this quote aside from probabilities of winning a theoretical battle is the importance of knowing/understanding others.
717,0.6195891716250759,4.048959910869598,There are a lot of push up variations you can do and they all stress different muscle systems.,There are several different pushup variations out there and most of them provide a unique advantage.
718,0.5878279702446001,3.9694347977638245,You definitely do NOT want to be supporting your weight with your arms on the bike for normal riding.,"No, don't support your weight on your arms Your hands simply aren't really made for supporting all that weight."
